[110ns] [0x0] [0x00001137] | lui sp,0x1 | x2 = 4096 , 0x1000

[250640ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 68 , 0x44

[250690ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[250700ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[250710ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[250720ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 68 , 0x44

[250730ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 68 , 0x44

[250740ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 14687 , 0x395f

[250750ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 14755 , 0x39a3

[250760ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[250800ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 4 , 0x4

[250830ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 5 , 0x5

[250840ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[250870ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 5 , 0x5

[250890ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[250900ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[250930ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 5 , 0x5

[250950ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[250960ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[250970ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[251010ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[251020ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[251050ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[251070ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[251080ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[251110ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[251140ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[251150ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[251200ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[251210ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[251220ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[251250ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[251260ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[251270ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[251280ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[251310ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[251320ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 0 , 0x0

[251390ns] [0x19C] [0x04500793] | li a5,69 | x15 = 69 , 0x45

[251400ns] [0x1A0] [0x1AC0006F] | j 34c <function+0x21c> | x0 = 420 , 0x1a4

[251410ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 69 , 0x45

[251460ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[251470ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[251480ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[251490ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 69 , 0x45

[251500ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 69 , 0x45

[251510ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 14755 , 0x39a3

[251520ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 14824 , 0x39e8

[251530ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[251570ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 5 , 0x5

[251600ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 6 , 0x6

[251610ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[251640ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 6 , 0x6

[251660ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[251670ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[251700ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 6 , 0x6

[251720ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[251730ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[251740ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[251780ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[251790ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[251820ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[251840ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[251850ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[251880ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[251910ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[251920ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[251970ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[251980ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[251990ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[252020ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[252030ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[252040ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[252050ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[252080ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[252090ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[252140ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[252150ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[252160ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 0 , 0x0

[252210ns] [0x1B0] [0x04600793] | li a5,70 | x15 = 70 , 0x46

[252220ns] [0x1B4] [0x1980006F] | j 34c <function+0x21c> | x0 = 440 , 0x1b8

[252230ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 70 , 0x46

[252280ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[252290ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[252300ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[252310ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 70 , 0x46

[252320ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 70 , 0x46

[252330ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 14824 , 0x39e8

[252340ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 14894 , 0x3a2e

[252350ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[252390ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 6 , 0x6

[252420ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 7 , 0x7

[252430ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[252460ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 7 , 0x7

[252480ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[252490ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[252520ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 7 , 0x7

[252540ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[252550ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[252560ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[252600ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[252610ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[252640ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252660ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[252670ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[252700ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252730ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[252740ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[252790ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252800ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[252810ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[252840ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252850ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[252860ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[252870ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252900ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[252910ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[252960ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[252970ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[252980ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[253010ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[253020ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[253030ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 0 , 0x0

[253080ns] [0x1C4] [0x04700793] | li a5,71 | x15 = 71 , 0x47

[253090ns] [0x1C8] [0x1840006F] | j 34c <function+0x21c> | x0 = 460 , 0x1cc

[253100ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 71 , 0x47

[253150ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[253160ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[253170ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[253180ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 71 , 0x47

[253190ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 71 , 0x47

[253200ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 14894 , 0x3a2e

[253210ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 14965 , 0x3a75

[253220ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[253260ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 7 , 0x7

[253290ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 8 , 0x8

[253300ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[253330ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 8 , 0x8

[253350ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[253360ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[253390ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 8 , 0x8

[253410ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[253420ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[253430ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[253470ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[253480ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[253510ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253530ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[253540ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[253570ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253600ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[253610ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[253660ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253670ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[253680ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[253710ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253720ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[253730ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[253740ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253770ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[253780ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[253830ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253840ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[253850ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[253880ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253890ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[253900ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[253910ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[253940ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[253950ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 0 , 0x0

[254020ns] [0x1D8] [0x04800793] | li a5,72 | x15 = 72 , 0x48

[254030ns] [0x1DC] [0x1700006F] | j 34c <function+0x21c> | x0 = 480 , 0x1e0

[254040ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 72 , 0x48

[254090ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[254100ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[254110ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[254120ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 72 , 0x48

[254130ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 72 , 0x48

[254140ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 14965 , 0x3a75

[254150ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 15037 , 0x3abd

[254160ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[254200ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 8 , 0x8

[254230ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 9 , 0x9

[254240ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[254270ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 9 , 0x9

[254290ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[254300ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[254330ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 9 , 0x9

[254350ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[254360ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[254370ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[254410ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[254420ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[254450ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254470ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[254480ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[254510ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254540ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[254550ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[254600ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254610ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[254620ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[254650ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254660ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[254670ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[254680ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254710ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[254720ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[254770ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254780ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[254790ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[254820ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254830ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[254840ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[254850ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254880ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[254890ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[254940ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[254950ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[254960ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 0 , 0x0

[255010ns] [0x1EC] [0x04900793] | li a5,73 | x15 = 73 , 0x49

[255020ns] [0x1F0] [0x15C0006F] | j 34c <function+0x21c> | x0 = 500 , 0x1f4

[255030ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 73 , 0x49

[255080ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[255090ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[255100ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[255110ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 73 , 0x49

[255120ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 73 , 0x49

[255130ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 15037 , 0x3abd

[255140ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 15110 , 0x3b06

[255150ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[255190ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 9 , 0x9

[255220ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 10 , 0xa

[255230ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[255260ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 10 , 0xa

[255280ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[255290ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[255320ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 10 , 0xa

[255340ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[255350ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[255360ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[255400ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[255410ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[255440ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255460ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[255470ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[255500ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255530ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[255540ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[255590ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255600ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[255610ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[255640ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255650ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[255660ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[255670ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255700ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[255710ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[255760ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255770ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[255780ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[255810ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255820ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[255830ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[255840ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255870ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[255880ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[255930ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255940ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[255950ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[255980ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[255990ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[256000ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 0 , 0x0

[256050ns] [0x200] [0x04A00793] | li a5,74 | x15 = 74 , 0x4a

[256060ns] [0x204] [0x1480006F] | j 34c <function+0x21c> | x0 = 520 , 0x208

[256070ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 74 , 0x4a

[256120ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[256130ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[256140ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[256150ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 74 , 0x4a

[256160ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 74 , 0x4a

[256170ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 15110 , 0x3b06

[256180ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 15184 , 0x3b50

[256190ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[256230ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 10 , 0xa

[256260ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 11 , 0xb

[256270ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[256300ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 11 , 0xb

[256320ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[256330ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[256360ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 11 , 0xb

[256380ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[256390ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[256400ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[256440ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[256450ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[256480ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[256500ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[256510ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[256540ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[256570ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

